date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:49	81/81	---M-Z	200	added ('OK')	text/plain	etag:%226a-5ed88aa01588c-gzip%22	https://www.arizon.az/robots.txt		(from )
20:27:50	126745/126745	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:50%20GMT	https://www.arizon.az/	C:/Users/sahin/Desktop/arizon/www.arizon.az/index.html	(from )
20:27:50	4663/4663	---M-Z	200	added ('OK')	application/javascript	etag:%2216b84d5ca0860f4021b60651d3559c17%22	https://www.arizon.az/cdn-cgi/apps/head/Gd6MZLBdeI8JqGMYwGDOkaXYMCo.js	C:/Users/sahin/Desktop/arizon/www.arizon.az/cdn-cgi/apps/head/Gd6MZLBdeI8JqGMYwGDOkaXYMCo.js	(from https://www.arizon.az/)
20:27:50	4286/4286	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%2210be-5fce9e8e50dc5%22	https://www.arizon.az/favicon.ico	C:/Users/sahin/Desktop/arizon/www.arizon.az/favicon.ico	(from https://www.arizon.az/)
20:27:50	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%2228021-5fd7586fbe0b6-gzip%22	https://www.arizon.az/frontend/plugins/bootstrap/dist/css/bootstrap.min.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/bootstrap/dist/css/bootstrap.min.css	(from https://www.arizon.az/)
20:27:51	60934/60934	---MCZ	200	added ('OK')	text/css	etag:W/%2212478-5fd7586f44f28-gzip%22	https://www.arizon.az/frontend/plugins/bootstrap-icons/bootstrap-icons.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/bootstrap-icons/bootstrap-icons.css	(from https://www.arizon.az/)
20:27:51	6454/6454	---M-Z	200	added ('OK')	text/css	etag:%221936-5fd75870de235-gzip%22	https://www.arizon.az/frontend/plugins/toastr/toastr.min.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/toastr/toastr.min.css	(from https://www.arizon.az/)
20:27:51	3197/3197	---MCZ	200	added ('OK')	text/css	etag:W/%2210b4-5fd7586f22c45-gzip%22	https://www.arizon.az/frontend/css/main.css?v27	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/main65bf.css	(from https://www.arizon.az/)
20:27:51	1034/1034	---MCZ	200	added ('OK')	text/css	etag:W/%2253f-5fd7586f22c45-gzip%22	https://www.arizon.az/frontend/css/reset.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/reset.css	(from https://www.arizon.az/)
20:27:52	32367/32367	---MCZ	200	added ('OK')	text/css	etag:W/%22a9f3-5fd7586f23be5-gzip%22	https://www.arizon.az/frontend/css/style.css?v27	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/style65bf.css	(from https://www.arizon.az/)
20:27:52	1858/1858	---MCZ	200	added ('OK')	text/css	etag:W/%22a06-5fd7586f22c45-gzip%22	https://www.arizon.az/frontend/css/mega-menu.css?v27	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/mega-menu65bf.css	(from https://www.arizon.az/)
20:27:52	2373/2373	---MCZ	200	added ('OK')	text/css	etag:W/%22e77-5fd7586f22c45-gzip%22	https://www.arizon.az/frontend/css/responsive.css?v27	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/responsive65bf.css	(from https://www.arizon.az/)
20:27:52	1237/1237	---MCZ	200	added ('OK')	text/css	etag:W/%22628-5fd75870dd295-gzip%22	https://www.arizon.az/frontend/plugins/slick/slick.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/slick/slick.css	(from https://www.arizon.az/)
20:27:52	2334/2334	---MCZ	200	added ('OK')	text/css	etag:W/%22ba1-5fd75870dd295-gzip%22	https://www.arizon.az/frontend/plugins/slick/slick-theme.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/slick/slick-theme.css	(from https://www.arizon.az/)
20:27:53	94822/94822	---MCZ	200	added ('OK')	text/css	etag:W/%221c692-5fd7587041e24-gzip%22	https://www.arizon.az/frontend/plugins/fontawesome/css/all.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/plugins/fontawesome/css/all.css	(from https://www.arizon.az/)
20:27:53	1210/1210	---MCZ	200	added ('OK')	text/css	etag:W/%226b1-5fd7586f23be5-gzip%22	https://www.arizon.az/frontend/css/mobile.css?v27	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/mobile65bf.css	(from https://www.arizon.az/)
20:27:53	26295/26295	---MCZ	200	added ('OK')	text/css	etag:W/%2266b8-5fd75870de235-gzip%22	https://www.arizon.az/frontend/wpchatplugin/wpchat.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/wpchatplugin/wpchat.css	(from https://www.arizon.az/)
20:27:53	1481/1481	---MCZ	200	added ('OK')	text/css	etag:W/%22722-5fd75870de235-gzip%22	https://www.arizon.az/frontend/wpchatplugin/wpchatcustom.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/wpchatplugin/wpchatcustom.css	(from https://www.arizon.az/)
20:27:54	1900/1900	---MCZ	200	added ('OK')	text/css	etag:W/%22985-5fd7586f23be5-gzip%22	https://www.arizon.az/frontend/css/discount.css	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/css/discount.css	(from https://www.arizon.az/)
20:27:54	108571/108571	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2009%20Jun%202023%2016:27:55%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/sahin/Desktop/arizon/connect.facebook.net/en_US/fbevents.js	(from https://www.arizon.az/)
20:27:55	60700/60700	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:55%20GMT	https://www.arizon.az/az/news/list	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/news/list.html	(from https://www.arizon.az/)
20:27:56	124266/124266	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:56%20GMT	https://www.arizon.az/en	C:/Users/sahin/Desktop/arizon/www.arizon.az/en.html	(from https://www.arizon.az/)
20:27:56	158718/158718	---M--	200	added ('OK')	image/png	etag:%2226bfe-5fcea658a178b%22	https://www.arizon.az/storage/photos/1/slider/1secim5%20(1)%20(1).png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/slider/1secim5%20(1)%20(1).png	(from https://www.arizon.az/)
20:27:56	126748/126748	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:56%20GMT	https://www.arizon.az/az	C:/Users/sahin/Desktop/arizon/www.arizon.az/az.html	(from https://www.arizon.az/)
20:27:56	56938/56938	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:57%20GMT	https://www.arizon.az/az/cart/get-list	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/cart/get-list.html	(from https://www.arizon.az/)
20:27:57	81837/81837	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:57%20GMT	https://www.arizon.az/az/category/mega-endirimler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/mega-endirimler.html	(from https://www.arizon.az/)
20:27:57	2792/2792	---M--	200	added ('OK')	image/png	etag:%22ae8-5fc97f4da98e0%22	https://www.arizon.az/storage/photos/1/logo/x1.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/x1.png	(from https://www.arizon.az/)
20:27:57	2752/2752	---M--	200	added ('OK')	image/png	etag:%22ac0-5fcebbaa57777%22	https://www.arizon.az/storage/photos/1/logo/20801021.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/20801021.png	(from https://www.arizon.az/)
20:27:57	89945/89945	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:58%20GMT	https://www.arizon.az/az/category/meishet-texnikasi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/meishet-texnikasi.html	(from https://www.arizon.az/)
20:27:58	87745/87745	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:58%20GMT	https://www.arizon.az/az/category/kichik-meishet-texnikasi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/kichik-meishet-texnikasi.html	(from https://www.arizon.az/)
20:27:58	86665/86665	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:58%20GMT	https://www.arizon.az/az/category/buxarli-utu	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/buxarli-utu.html	(from https://www.arizon.az/)
20:27:58	84433/84433	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:59%20GMT	https://www.arizon.az/az/category/friturlar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/friturlar.html	(from https://www.arizon.az/)
20:27:59	76723/76723	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:59%20GMT	https://www.arizon.az/az/category/tosterler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/tosterler.html	(from https://www.arizon.az/)
20:27:59	87461/87461	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:27:59%20GMT	https://www.arizon.az/az/category/elektikli-chaydan	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/elektikli-chaydan.html	(from https://www.arizon.az/)
20:27:59	69645/69645	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:00%20GMT	https://www.arizon.az/az/category/etchekenler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/etchekenler.html	(from https://www.arizon.az/)
20:27:59	66338/66338	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:00%20GMT	https://www.arizon.az/az/category/tozsoranlar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/tozsoranlar.html	(from https://www.arizon.az/)
20:28:00	83088/83088	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:00%20GMT	https://www.arizon.az/az/category/blenderler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/blenderler.html	(from https://www.arizon.az/)
20:28:00	2477/2477	---M--	200	added ('OK')	image/png	etag:%229ad-5fcebbaa75bdb%22	https://www.arizon.az/storage/photos/1/logo/34617861.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/34617861.png	(from https://www.arizon.az/)
20:28:00	87955/87955	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:01%20GMT	https://www.arizon.az/az/category/elektronika	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/elektronika.html	(from https://www.arizon.az/)
20:28:01	86862/86862	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:01%20GMT	https://www.arizon.az/az/category/uzqirxanlar-trimmerler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/uzqirxanlar-trimmerler.html	(from https://www.arizon.az/)
20:28:01	87644/87644	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:01%20GMT	https://www.arizon.az/az/category/fenler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/fenler.html	(from https://www.arizon.az/)
20:28:01	67165/67165	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:02%20GMT	https://www.arizon.az/az/category/telefonlar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/telefonlar.html	(from https://www.arizon.az/)
20:28:01	68536/68536	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:02%20GMT	https://www.arizon.az/az/category/epilyator	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/epilyator.html	(from https://www.arizon.az/)
20:28:02	83001/83001	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:02%20GMT	https://www.arizon.az/az/category/masaj-aparati	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/masaj-aparati.html	(from https://www.arizon.az/)
20:28:02	63434/63434	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:02%20GMT	https://www.arizon.az/az/category/ventilyator	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/ventilyator.html	(from https://www.arizon.az/)
20:28:02	86243/86243	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:03%20GMT	https://www.arizon.az/az/category/gozellik-saglamliq	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/gozellik-saglamliq.html	(from https://www.arizon.az/)
20:28:02	2891/2891	---M--	200	added ('OK')	image/png	etag:%22b4b-5fcebbaa131b0%22	https://www.arizon.az/storage/photos/1/logo/33787221.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/33787221.png	(from https://www.arizon.az/)
20:28:03	73768/73768	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:03%20GMT	https://www.arizon.az/az/category/etirler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/etirler.html	(from https://www.arizon.az/)
20:28:03	64384/64384	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:03%20GMT	https://www.arizon.az/az/category/canta	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/canta.html	(from https://www.arizon.az/)
20:28:03	71673/71673	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:04%20GMT	https://www.arizon.az/az/category/korsetler	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/korsetler.html	(from https://www.arizon.az/)
20:28:03	3018/3018	---M--	200	added ('OK')	image/png	etag:%22bca-5fcebbab6fbf7%22	https://www.arizon.az/storage/photos/1/logo/357-3573696_home-sweet-home-1home-garden-icon.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/357-3573696_home-sweet-home-1home-garden-icon.png	(from https://www.arizon.az/)
20:28:04	86898/86898	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:04%20GMT	https://www.arizon.az/az/category/ev-yasam	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/ev-yasam.html	(from https://www.arizon.az/)
20:28:04	75572/75572	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:04%20GMT	https://www.arizon.az/az/category/temizlik-aletleri	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/temizlik-aletleri.html	(from https://www.arizon.az/)
20:28:04	87205/87205	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:05%20GMT	https://www.arizon.az/az/category/metbex-avadanliqlari	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/metbex-avadanliqlari.html	(from https://www.arizon.az/)
20:28:05	64655/64655	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:05%20GMT	https://www.arizon.az/az/category/soba-qizdiricilar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/soba-qizdiricilar.html	(from https://www.arizon.az/)
20:28:05	78343/78343	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:05%20GMT	https://www.arizon.az/az/category/hamam-aksesuarlari	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/hamam-aksesuarlari.html	(from https://www.arizon.az/)
20:28:05	80065/80065	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:05%20GMT	https://www.arizon.az/az/category/ev-dekorasiya	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/ev-dekorasiya.html	(from https://www.arizon.az/)
20:28:05	2534/2534	---M--	200	added ('OK')	image/png	etag:%229e6-5fcebbaad8606%22	https://www.arizon.az/storage/photos/1/logo/40216311.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/40216311.png	(from https://www.arizon.az/)
20:28:05	87865/87865	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:06%20GMT	https://www.arizon.az/az/category/oyun-eylence	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/oyun-eylence.html	(from https://www.arizon.az/)
20:28:06	78404/78404	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:06%20GMT	https://www.arizon.az/az/category/sahmat	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/sahmat.html	(from https://www.arizon.az/)
20:28:06	62737/62737	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:06%20GMT	https://www.arizon.az/az/category/dart	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/dart.html	(from https://www.arizon.az/)
20:28:06	65936/65936	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:07%20GMT	https://www.arizon.az/az/category/lego	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/lego.html	(from https://www.arizon.az/)
20:28:07	64053/64053	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:07%20GMT	https://www.arizon.az/az/category/okey-seti	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/okey-seti.html	(from https://www.arizon.az/)
20:28:07	71722/71722	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:07%20GMT	https://www.arizon.az/az/category/masaustu-oyunlar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/masaustu-oyunlar.html	(from https://www.arizon.az/)
20:28:07	80484/80484	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:08%20GMT	https://www.arizon.az/az/category/oyuncaqlar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/oyuncaqlar.html	(from https://www.arizon.az/)
20:28:08	86289/86289	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:08%20GMT	https://www.arizon.az/az/category/fitness	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/fitness.html	(from https://www.arizon.az/)
20:28:08	2373/2373	---M--	200	added ('OK')	image/png	etag:%22945-5fcebbaa33553%22	https://www.arizon.az/storage/photos/1/logo/4781628-2001.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/4781628-2001.png	(from https://www.arizon.az/)
20:28:09	78559/78559	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:09%20GMT	https://www.arizon.az/az/category/velo-trenajor-qachish-aparati	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/velo-trenajor-qachish-aparati.html	(from https://www.arizon.az/)
20:28:10	85378/85378	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:09%20GMT	https://www.arizon.az/az/category/meshq-aletleri	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/meshq-aletleri.html	(from https://www.arizon.az/)
20:28:12	72884/72884	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:11%20GMT	https://www.arizon.az/az/category/muqavimet-bandi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/muqavimet-bandi.html	(from https://www.arizon.az/)
20:28:12	66597/66597	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:12%20GMT	https://www.arizon.az/az/category/atlama-ipi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/atlama-ipi.html	(from https://www.arizon.az/)
20:28:13	66780/66780	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:12%20GMT	https://www.arizon.az/az/category/idman-elceyi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/idman-elceyi.html	(from https://www.arizon.az/)
20:28:13	73820/73820	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:14%20GMT	https://www.arizon.az/az/category/qantel	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/qantel.html	(from https://www.arizon.az/)
20:28:14	84828/84828	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:14%20GMT	https://www.arizon.az/az/category/fitnes-aksesuarlari	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/fitnes-aksesuarlari.html	(from https://www.arizon.az/)
20:28:14	63557/63557	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:14%20GMT	https://www.arizon.az/az/category/velosiped	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/velosiped.html	(from https://www.arizon.az/)
20:28:14	2881/2881	---M--	200	added ('OK')	image/png	etag:%22b41-5fcebbaa77b1b%22	https://www.arizon.az/storage/photos/1/logo/53887311.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/53887311.png	(from https://www.arizon.az/)
20:28:14	87665/87665	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:15%20GMT	https://www.arizon.az/az/category/sport	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/sport.html	(from https://www.arizon.az/)
20:28:15	85887/85887	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:15%20GMT	https://www.arizon.az/az/category/futbol-topu	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/futbol-topu.html	(from https://www.arizon.az/)
20:28:15	85621/85621	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:15%20GMT	https://www.arizon.az/az/category/futbol-avadanliqlari	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/futbol-avadanliqlari.html	(from https://www.arizon.az/)
20:28:15	75300/75300	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:16%20GMT	https://www.arizon.az/az/category/basketbol	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/basketbol.html	(from https://www.arizon.az/)
20:28:17	79914/79914	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:17%20GMT	https://www.arizon.az/az/category/tennis	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/tennis.html	(from https://www.arizon.az/)
20:28:17	86405/86405	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:18%20GMT	https://www.arizon.az/az/category/boks-mma	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/boks-mma.html	(from https://www.arizon.az/)
20:28:18	70844/70844	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:18%20GMT	https://www.arizon.az/az/category/taekvondo-karate	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/taekvondo-karate.html	(from https://www.arizon.az/)
20:28:18	86223/86223	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:19%20GMT	https://www.arizon.az/az/category/uzguculuk	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/uzguculuk.html	(from https://www.arizon.az/)
20:28:19	86482/86482	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:19%20GMT	https://www.arizon.az/az/category/yoga-pilates	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/yoga-pilates.html	(from https://www.arizon.az/)
20:28:19	2598/2598	---M--	200	added ('OK')	image/png	etag:%22a26-5fcebbaa76b7b%22	https://www.arizon.az/storage/photos/1/logo/4595498-2001.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/4595498-2001.png	(from https://www.arizon.az/)
20:28:19	72816/72816	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:20%20GMT	https://www.arizon.az/az/category/pilates-topu	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/pilates-topu.html	(from https://www.arizon.az/)
20:28:20	66053/66053	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:20%20GMT	https://www.arizon.az/az/category/yoga-matt	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/yoga-matt.html	(from https://www.arizon.az/)
20:28:20	66907/66907	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:20%20GMT	https://www.arizon.az/az/category/masaj-topu	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/masaj-topu.html	(from https://www.arizon.az/)
20:28:20	64371/64371	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:20%20GMT	https://www.arizon.az/az/category/obruch	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/obruch.html	(from https://www.arizon.az/)
20:28:20	66560/66560	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:21%20GMT	https://www.arizon.az/az/category/masaj-silindiri	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/masaj-silindiri.html	(from https://www.arizon.az/)
20:28:21	75542/75542	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:21%20GMT	https://www.arizon.az/az/category/diger-mehsullar	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/category/diger-mehsullar.html	(from https://www.arizon.az/)
20:28:21	2768/2768	---M--	200	added ('OK')	image/png	etag:%22ad0-5fcebbaa11270%22	https://www.arizon.az/storage/photos/1/logo/423443-2001.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/logo/423443-2001.png	(from https://www.arizon.az/)
20:28:21	3467/3467	---M--	200	added ('OK')	image/png	etag:%22d8b-5fd7586f2a946%22	https://www.arizon.az/frontend/image/user.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/image/user.png	(from https://www.arizon.az/)
20:28:21	143/143	---M--	200	added ('OK')	image/png	etag:%228f-5fd7586f27a65%22	https://www.arizon.az/frontend/image/catalog.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/frontend/image/catalog.png	(from https://www.arizon.az/)
20:28:22	1266478/1266478	---M--	200	added ('OK')	image/jpeg	etag:%2213532e-5fcea01cb20dd%22	https://www.arizon.az/storage/photos/1/slider/brilliant%20frit%c3%b6z.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/slider/brilliant%20frit%c3%b6z.jpg	(from https://www.arizon.az/)
20:28:23	838206/838206	---M--	200	added ('OK')	image/jpeg	etag:%22cca3e-5fceba52c0068%22	https://www.arizon.az/storage/photos/1/slider/brilliant%20frit%c3%b6z1.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/slider/brilliant%20frit%c3%b6z1.jpg	(from https://www.arizon.az/)
20:28:23	87209/87209	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:28:23%20GMT	https://www.arizon.az/az/product/1010/avtomobil-ucun-telefon-tutacagi-coxfunksiyali-360-derece-firlanan-arxa-gorunus-guzgusu-ucun-asma-klip-avtomobil-ucun-mobil-telefon-tutacagi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1010/avtomobil-ucun-telefon-tutacagi-coxfunksiyali-360-derece-firlanan-arxa-gorunus-guzgusu-ucun-asma-klip-avtomobil-ucun-mobil-telefon-tutacagi.html	(from https://www.arizon.az/)
20:28:23	312506/312506	---M--	200	added ('OK')	image/jpeg	etag:%224c4ba-5ee9db133d4d3%22	https://www.arizon.az/storage/photos/3/1%20cars/360avtomobil/Sa79baa9fd6ac47a39e202572d3e15d4bY.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/1%20cars/360avtomobil/Sa79baa9fd6ac47a39e202572d3e15d4bY.jpg	(from https://www.arizon.az/)
